Time,Fuel Tank,Ox Tank,Throttle Cavity,Low Press,Nothing,Ox Manifold,Fuel Manifold,Pneumatics,High Press,CC
1713734919129,588.40488,588.0574,102.11528,-22.32842,-1.35983,161.18322,162.6932,107.88756,1224.59226,122.14454
1713734919132,588.46184,588.06115,102.32507,-22.35137,-1.36136,161.03874,162.64358,107.8548,1223.50174,122.0061
1713734919135,588.58328,588.04819,102.11656,-22.11312,-1.37552,162.31413,162.68944,107.84846,1221.84255,122.12627
1713734919139,588.58808,588.03586,102.28841,-22.05209,-0.96127,162.87238,162.69127,107.81717,1221.3954,122.19885
1713734919142,588.70676,588.06521,102.63131,-22.21844,-0.92826,163.97545,161.94632,107.81576,1222.28711,121.68276
1713734919146,588.61704,588.05447,103.05539,-22.45561,-0.93702,164.00734,161.20807,107.82322,1221.78626,121.99653
1713734919149,588.63491,588.07496,102.70193,-21.88347,-0.87965,162.89382,161.95437,107.82864,1222.92097,121.62659
1713734919153,588.57622,588.0735,102.56329,-22.31804,-0.98474,164.15763,161.20956,107.8553,1223.59141,121.76256
1713734919160,588.52721,588.01749,102.98179,-22.43659,-0.94339,165.5174,161.05212,107.85648,1222.03984,122.05356
1713734919168,588.50411,587.95402,102.78958,-22.55305,-0.89636,166.50531,160.99638,107.86839,1221.86063,122.03656
1713734919171,588.47852,587.91578,103.02872,-22.53547,-0.8556,165.87094,160.78114,107.85923,1221.40651,122.08833
1713734919174,588.47763,587.92152,103.10831,-22.72263,-0.84,165.35027,160.98491,107.8582,1219.83553,122.065
1713734919182,588.37067,587.93737,103.05898,-22.86551,-0.82921,166.80576,161.6364,107.87828,1217.81438,122.16218
1713734919187,588.39621,587.97835,102.76933,-22.52855,-0.80376,165.47637,162.04112,107.92566,1217.61981,122.16836
1713734919191,588.28988,588.00309,103.0557,-23.08731,-0.81409,166.91526,161.21741,107.93916,1218.79782,121.84269
1713734919197,588.21717,588.05324,103.22229,-23.13689,-0.82908,165.7756,161.57969,107.9629,1217.30455,121.86037
1713734919202,588.16096,588.10836,102.94452,-22.87275,-1.0408,166.45671,160.76241,107.97402,1218.04889,121.54135
1713734919209,588.15534,588.08362,103.14403,-23.31,-1.06521,165.60318,160.97501,107.98639,1216.8327,121.7961
1713734919213,588.16745,588.06804,103.24112,-23.55437,-0.98521,166.78294,160.78852,107.99199,1216.44458,121.50217
1713734919216,588.2277,588.11612,103.11169,-23.56535,-0.66338,166.58869,160.45686,107.99377,1216.87336,121.59215
1713734919220,588.23695,588.12938,103.15292,-23.44011,-0.58742,166.12632,160.40851,107.96637,1216.91011,121.58601
1713734919223,588.27406,588.12759,103.07702,-23.05119,-0.36401,165.00196,160.90627,107.97916,1216.76685,121.38951
1713734919226,588.28638,588.11866,102.88027,-22.66678,-0.42039,166.51466,160.14122,107.99189,1217.6336,121.36306
1713734919231,588.26098,588.13903,103.18946,-23.15858,-0.41493,167.84822,159.5291,107.98459,1218.56438,121.4951
1713734919239,588.20602,588.12061,103.18251,-23.34807,-0.24429,169.33966,159.1385,107.93703,1217.66991,121.40639
1713734919242,588.23472,588.16034,102.85824,-22.95478,-0.37758,167.7856,159.86772,107.91993,1216.29803,121.568
1713734919245,588.2335,588.15556,103.26658,-23.28314,-0.77366,168.29711,160.08552,107.93379,1216.62534,121.57572
1713734919248,588.14121,588.1543,103.31683,-23.26801,-0.77169,167.27222,160.44357,107.94192,1216.92668,121.49969
1713734919257,588.12356,588.18141,103.26854,-23.43,-0.945,166.21844,161.04696,107.95137,1216.22017,121.46865
1713734919260,588.19092,588.25324,103.31553,-23.32375,-0.89255,165.28777,161.20994,107.94611,1215.70484,121.49906
1713734919263,588.1554,588.21865,103.18142,-23.33951,-0.83501,165.81779,161.23152,107.96357,1215.02727,121.60079
1713734919265,588.22375,588.16246,103.59821,-23.05486,-0.83369,167.05533,161.20263,107.96936,1214.82628,121.59844
1713734919268,588.1194,588.09758,103.57465,-23.04312,-0.65962,166.15127,161.12487,107.95663,1214.6746,121.6224
1713734919271,588.05842,588.09369,103.26641,-22.58211,-0.71881,166.53785,161.08788,107.97929,1215.42976,121.53781
1713734919275,588.10139,588.06273,103.43756,-22.49677,-0.75203,167.22733,160.84594,107.988,1215.14288,121.22677
1713734919280,588.15964,588.04082,102.98249,-22.03814,-0.63927,165.93332,161.42085,107.99102,1213.721,121.51415
1713734919283,588.25401,588.09492,102.70004,-21.40633,-0.54662,164.71675,161.96602,108.00294,1212.45986,121.49219
1713734919285,588.1598,588.11696,102.70876,-21.73383,-0.45133,165.36613,161.32545,108.0046,1213.04217,121.25775
1713734919296,588.08065,588.0363,102.61807,-22.059,-0.40812,165.66736,160.71605,107.99765,1213.70152,121.43403
1713734919299,588.07708,588.07991,102.70501,-22.30386,-0.31685,167.19938,160.07641,107.99402,1214.15058,121.71587
1713734919308,588.02402,588.11623,102.65446,-22.57566,-0.3191,168.36136,160.06639,108.00755,1213.58103,121.65215
1713734919311,588.08314,588.09105,102.59353,-22.68339,-0.30299,169.34036,160.14559,108.01963,1212.95138,121.5593
1713734919314,588.0883,588.15459,102.60667,-22.50812,-0.27584,169.52398,160.18938,108.0617,1212.63493,121.84209
1713734919317,588.07472,588.10177,102.98359,-23.01477,-0.35102,169.1026,159.77471,108.07328,1212.61844,121.69421
1713734919327,588.04747,588.05184,102.99757,-23.32483,-0.07581,168.93876,159.65686,108.05719,1212.95732,121.45462
1713734919330,588.03612,588.07897,103.22091,-23.33949,-0.04069,169.29581,159.16494,108.04592,1213.31291,121.4841
1713734919333,587.93308,588.11064,103.56342,-23.55644,-0.17972,167.65331,159.95766,108.03521,1210.85255,121.51621
1713734919345,587.916,588.13715,103.9751,-24.00208,-0.58129,167.92368,159.41576,108.0541,1210.46105,121.44611
1713734919349,587.90098,588.0928,103.79265,-24.36726,-0.56004,168.36391,159.44264,108.05676,1210.00937,121.2658
1713734919356,587.97539,588.09868,103.67856,-24.71161,-0.48684,169.45154,159.37574,108.07709,1208.63096,121.38253
1713734919361,588.02533,588.15188,103.57561,-24.82099,-0.77503,168.8184,159.66245,108.10647,1207.19941,121.30998
1713734919369,588.05838,588.20164,103.22558,-24.536,-0.65493,167.6563,160.18737,108.10204,1206.30512,121.35763
1713734919374,587.93972,588.17645,102.84831,-24.35055,-0.72805,167.40428,159.49958,108.11293,1206.65898,121.38703
1713734919377,587.91013,588.27484,103.30487,-24.57853,-0.90134,168.17769,159.04244,108.13526,1205.11431,121.43863
1713734919389,587.97218,588.25781,102.89166,-25.03297,-0.86926,167.11336,158.54401,108.12415,1204.53429,121.69016
1713734919394,588.04622,588.28946,102.91565,-25.11702,-0.89348,166.26372,158.70289,108.13252,1203.68734,121.43582
1713734919401,588.14464,588.33386,102.89269,-25.20531,-0.48544,165.35127,159.18479,108.13167,1203.27845,121.6316
1713734919404,588.19711,588.34971,102.612,-25.39423,-0.43209,164.50085,159.95477,108.14588,1200.89164,121.63878
1713734919416,588.23221,588.39238,102.42184,-25.13031,-0.43505,163.48816,160.6862,108.15966,1199.42107,121.62245
1713734919419,588.247,588.39682,102.06783,-24.74907,-0.47296,162.4939,161.53443,108.17927,1197.52887,121.74405
1713734919422,588.18246,588.37802,101.61456,-24.24898,-0.48788,161.56527,162.12815,108.19205,1196.12771,121.73072
1713734919425,588.19604,588.41014,101.66755,-24.62286,-0.40172,163.17375,161.73104,108.20109,1196.56784,121.64364
1713734919442,588.13006,588.3581,101.68464,-24.82366,-0.38974,164.40168,161.56683,108.20127,1196.22021,121.67154
1713734919449,588.18873,588.39583,101.88812,-25.16692,-0.13442,163.70181,161.77774,108.19357,1195.05145,121.61929
1713734919453,588.21257,588.36436,102.18296,-25.65443,-0.22038,164.85912,161.04989,108.18249,1195.50721,121.44853
1713734919460,588.15905,588.37275,102.3513,-26.0701,-0.10776,163.80829,161.48275,108.15076,1193.617,121.16788
1713734919467,588.04147,588.30202,101.92793,-25.82614,-0.16843,162.77793,161.969,108.16687,1192.08882,120.96876
1713734919479,587.96682,588.29826,101.80666,-25.78924,-0.12063,164.25792,161.25736,108.17739,1190.94486,120.8896
1713734919486,587.93447,588.27942,101.73963,-26.59635,0.13866,164.10885,161.52006,108.17274,1190.61453,121.02135
1713734919504,588.03847,588.28943,101.82238,-26.68699,0.0766,163.04532,162.202,108.16782,1189.21036,121.31752
1713734919507,588.05372,588.28478,101.63389,-26.47934,-0.3073,164.14936,161.56213,108.17588,1189.4606,121.49551
1713734919518,588.02764,588.28188,101.94101,-27.11807,-0.33648,165.64978,161.06828,108.18077,1190.2312,121.46616
1713734919521,588.0523,588.31326,102.29605,-27.43578,-0.3846,164.73703,161.60055,108.206,1189.4644,121.67358
1713734919527,587.96296,588.31118,101.91456,-27.25168,-0.04994,164.00158,161.92858,108.19811,1187.69783,121.69662
1713734919534,587.9743,588.28186,101.88505,-27.39962,-0.04042,163.37538,162.36061,108.20976,1187.30771,121.47985
1713734919541,588.04914,588.21933,101.79321,-27.52957,-0.26542,162.66652,162.59768,108.20797,1186.92548,121.76293
1713734919554,588.18191,588.21294,102.26488,-27.8232,-0.14339,162.18948,162.73308,108.20351,1184.99788,121.62931
1713734919558,588.21437,588.22549,102.39521,-27.78408,-0.27243,163.65808,163.24605,108.21597,1182.72992,121.81451
1713734919567,588.32052,588.25218,102.10968,-27.5466,-0.28581,162.43229,163.70561,108.24013,1181.67053,121.87459
1713734919570,588.30201,588.2881,102.50751,-27.69833,-0.63729,163.36313,163.09167,108.25774,1182.0386,121.65686
1713734919581,588.35278,588.24181,102.35645,-27.97937,-0.65533,162.72527,162.98972,108.24434,1181.71191,121.83066
1713734919589,588.4153,588.26634,102.37129,-28.05539,-0.55575,162.539,162.79238,108.20731,1181.18932,121.75649
1713734919596,588.35734,588.05372,101.98174,-28.07543,-0.82253,162.49833,162.89384,108.1996,1181.16088,121.78426
1713734919601,588.36475,587.97804,102.46474,-28.69104,-0.74519,163.50575,162.5669,108.18096,1181.22009,121.71843
1713734919612,588.34453,587.89306,102.15853,-28.34503,-0.75327,162.42943,163.0179,108.2163,1179.96525,122.0034
1713734919615,588.38549,587.96174,101.91936,-27.70076,-0.72822,163.14994,162.83606,108.2157,1177.6394,122.1984
1713734919622,588.45369,587.9733,101.69645,-27.19753,-0.84341,162.20636,163.39646,108.24091,1176.95891,122.33725
1713734919625,588.37544,587.97875,101.86209,-27.0317,-0.70723,163.43114,163.17879,108.25451,1176.51465,122.176
1713734919628,588.3175,588.05238,101.79162,-27.01089,-0.70476,162.66661,163.73597,108.25428,1174.5568,122.16285
1713734919645,588.31797,588.01372,101.83581,-27.11858,-0.34886,164.00144,164.33946,108.29157,1174.46312,122.13293
1713734919651,588.30379,587.95179,102.25468,-27.63318,-0.40837,163.21392,164.92802,108.35038,1173.05723,122.3521
1713734919658,588.27244,587.98917,102.62701,-27.97063,-0.42721,162.33606,165.13028,108.36718,1171.57973,122.70619
1713734919664,588.19154,587.94573,103.04988,-28.32767,-0.84256,163.17134,164.77962,108.37028,1172.21035,122.50966
1713734919667,588.12006,587.92614,102.87634,-28.41302,-0.7724,164.21972,164.77279,108.35231,1170.99457,122.84048
1713734919670,588.04833,587.98199,102.90893,-28.21713,-0.76591,164.36062,164.87182,108.35269,1170.06024,122.99347
1713734919683,587.96515,588.03142,102.94193,-28.47913,-0.88477,163.52406,164.98309,108.32949,1169.90322,123.00991
1713734919693,587.94609,588.05285,102.76739,-28.3946,-0.75553,162.95712,165.44832,108.36684,1168.70583,122.95901
1713734919703,587.96596,588.12233,103.25591,-28.95068,-0.99581,164.12827,164.48508,108.36745,1168.8452,122.85694
1713734919706,587.95542,588.05249,102.85088,-28.73531,-0.58202,164.68009,164.54329,108.39598,1168.4335,122.88136
1713734919713,587.9377,588.05841,103.31855,-29.01397,-0.59493,164.18244,164.42195,108.41148,1166.9489,123.11323
1713734919719,587.9696,588.1029,103.01915,-28.97015,-0.64123,163.56639,164.30506,108.45399,1166.47897,122.86213
1713734919731,587.91687,588.13095,103.20598,-29.36358,-0.50914,163.39172,164.70338,108.48449,1165.13749,123.10777
1713734919735,588.06036,588.19175,103.28072,-29.36097,-0.59941,162.71518,164.71849,108.50717,1164.01553,123.04173
1713734919742,587.95861,588.15325,103.72391,-29.66059,-0.68014,161.81403,165.14869,108.47727,1161.95628,122.97746
1713734919747,587.88699,588.15366,103.47438,-29.2466,-0.61119,160.71303,165.59914,108.47189,1159.89982,123.16259
1713734919754,587.928,588.17965,103.59572,-29.28874,-0.70282,160.62391,164.67839,108.47242,1160.76546,123.06841
1713734919761,587.93063,588.18061,103.3234,-29.40395,-0.73003,160.17937,164.63273,108.48234,1159.54792,123.00017
1713734919769,587.98893,588.19985,103.27879,-29.45591,-0.77264,159.89283,164.46681,108.48002,1158.04311,123.04488
1713734919776,587.98532,588.22999,103.18415,-29.17941,-0.7859,159.45514,164.60102,108.49199,1157.98228,122.87253
1713734919783,587.96893,588.11521,103.01479,-29.33931,-0.85984,159.58642,163.90876,108.49862,1158.56116,122.87601
1713734919789,587.98579,588.14478,103.0352,-29.44817,-0.84794,159.93099,163.04236,108.49527,1159.07872,122.73747
1713734919795,588.05472,588.12021,102.56841,-29.05605,-0.8111,159.22995,163.18294,108.48891,1157.36688,122.85747
1713734919808,588.10319,588.12387,102.58888,-29.319,-0.80228,158.99134,163.57675,108.48933,1157.06121,123.10323
1713734919815,588.01482,588.17051,102.83605,-29.50751,-0.81097,160.3953,163.53465,108.52166,1155.77084,123.29186
1713734919823,588.12177,588.20886,102.84688,-29.75609,-0.8214,161.42635,163.61901,108.56994,1155.06253,123.29053
1713734919831,588.18419,588.22518,102.73837,-29.74791,-0.88916,160.64387,163.98208,108.55182,1155.13451,123.0439
1713734919839,588.19979,588.27335,102.76173,-29.81687,-0.45667,161.09336,163.14624,108.51663,1155.24454,123.04032
1713734919847,588.06668,588.25029,103.27374,-29.93948,-0.12215,161.90034,163.00715,108.4947,1154.96481,123.01738
1713734919854,588.03174,588.2008,103.43813,-30.06795,-0.19395,162.98033,163.58258,108.4669,1152.27304,123.18132
1713734919860,587.95393,588.19598,103.36401,-30.39033,0.06008,163.52798,163.54384,108.46208,1151.82219,123.3305
1713734919868,587.97698,588.20526,103.57529,-30.29397,0.45137,164.37104,163.07033,108.46814,1152.06185,123.1278
1713734919871,587.90676,588.196,103.85484,-30.20723,0.4127,165.51256,162.425,108.48369,1151.89692,122.78128
1713734919874,587.83976,588.19572,104.11467,-30.24818,0.28385,166.75764,161.80814,108.49686,1151.89692,122.82104
1713734919877,587.8318,588.21766,104.51451,-29.97352,0.14359,166.42818,161.42798,108.51525,1151.60864,122.67808
1713734919880,587.9111,588.25484,104.72605,-29.5083,0.07491,167.40103,161.17039,108.54736,1151.18969,122.46747
1713734919883,587.90974,588.23959,104.99544,-29.18804,0.0063,167.85922,160.50393,108.51982,1148.86757,122.76834
1713734919886,588.05233,588.26372,104.55675,-28.25597,-0.02463,166.61054,161.13535,108.52842,1146.48648,122.75834
1713734919889,588.17011,588.22752,104.02707,-27.37707,0.00321,165.3732,161.83471,108.54832,1144.56152,122.84897
1713734919892,588.14159,588.26804,103.72314,-26.45356,-0.0097,164.28323,162.37051,108.52755,1143.93995,123.10711
1713734919895,588.13763,588.28123,103.30228,-25.71964,-0.15179,163.25996,162.97286,108.5404,1141.2564,123.02798
1713734919898,588.05844,588.23215,103.24102,-25.45686,-0.08855,162.6533,163.14159,108.55094,1141.03353,123.19513
1713734919901,588.14849,588.37864,103.55862,-25.24709,-0.30543,163.60911,162.75775,108.67138,1142.62837,123.1097
1713734919904,588.76003,589.10749,103.80578,-25.53265,-0.9511,163.83599,163.00494,108.75005,1141.65795,122.79102
1713734919907,589.40879,589.72875,103.64996,-25.08679,-1.00729,163.14541,162.86964,108.84417,1141.93728,122.61927
1713734919914,590.01272,590.20862,103.5504,-25.57223,-1.23471,162.48978,162.51796,108.93752,1142.78302,122.38337
1713734919917,590.68617,590.85021,103.8362,-25.61541,-1.85668,161.8862,162.81507,109.009,1142.37552,122.46162
1713734919926,591.19804,591.26617,103.74157,-26.08722,-1.52591,163.23738,162.09117,109.06679,1143.42926,122.34186
1713734919929,591.77781,591.75781,103.41245,-26.29616,-1.68544,162.3352,162.8078,109.16332,1140.64362,122.31447
1713734919931,592.34276,592.24092,103.39391,-26.71816,-1.86035,163.43392,162.59205,109.25031,1141.6363,122.06615
1713734919934,592.95951,592.66138,103.75737,-27.15772,-2.11244,164.34039,162.44474,109.37179,1142.22686,122.04713
1713734919937,593.41422,593.01297,103.96028,-27.45942,-2.71824,163.96695,163.15733,109.41508,1140.40146,122.09615
1713734919940,593.66668,593.58956,103.46704,-26.80798,-2.79811,162.6496,163.69487,109.41612,1139.92959,121.81947
1713734919943,593.99519,593.88573,103.11361,-26.5651,-2.77445,163.81373,163.12785,109.48964,1140.7535,121.65575
1713734919946,594.1523,594.1599,102.86716,-26.57246,-2.84511,165.27513,162.41871,109.57213,1141.99041,121.56556
1713734919948,594.4319,594.43076,103.23236,-26.79348,-3.3302,164.22375,162.1991,109.6086,1141.42221,121.48125
1713734919951,594.73309,594.65267,103.13119,-26.62471,-3.42436,163.51712,162.32556,109.63032,1141.08792,121.42453
1713734919954,595.05922,595.00646,102.84777,-26.6957,-3.44387,165.00795,161.84017,109.67436,1140.77453,121.57012
1713734919956,595.3471,595.07011,102.92219,-26.6496,-3.54012,164.35227,162.13113,109.65621,1141.2645,121.42046
1713734919959,595.36465,595.39141,102.86827,-26.24495,-3.52124,164.307,162.12957,109.69288,1140.61861,121.42097
1713734919962,595.567,595.53904,102.65653,-26.24845,-3.66747,163.95609,161.72118,109.70257,1141.26696,121.51714
1713734919964,595.80313,595.73382,102.43572,-25.8399,-3.71612,165.34395,161.55906,109.74834,1141.68516,121.4377
1713734919967,596.06388,595.99555,102.2494,-25.3086,-3.68054,164.31204,161.70799,109.75248,1141.42948,121.37149
1713734919970,595.88202,595.95631,101.87434,-24.91811,-3.66879,163.64796,161.88191,109.71665,1140.49717,121.55119
1713734919972,595.8267,596.27846,102.30134,-25.11708,-3.76282,165.17393,161.6752,109.75138,1140.35676,121.86113
1713734919981,595.8973,596.09522,102.20819,-25.17286,-3.54355,166.29384,161.02812,109.73637,1140.78284,121.77432
1713734919983,595.55121,596.07093,102.38219,-24.99895,-3.54324,165.14426,161.77609,109.76066,1139.63271,121.76985
1713734919986,595.85452,596.01007,102.27766,-25.27865,-3.59101,166.45815,161.0491,109.75831,1140.77336,121.77732
1713734919989,596.12006,596.35956,102.29253,-24.97062,-3.57802,165.33468,161.9063,109.78192,1138.80265,122.10923
1713734919991,596.20211,596.35443,102.17083,-25.24575,-3.61424,167.09255,161.23288,109.846,1138.29675,122.1473
1713734919994,596.27057,596.45257,102.09614,-24.93784,-3.60947,165.91878,161.86494,109.81095,1137.91815,122.33104
1713734919997,596.46605,596.82495,101.82153,-24.27593,-3.30544,166.55546,161.83584,109.83806,1138.02038,122.35353
1713734919999,596.35617,596.78198,102.01741,-24.50494,-3.57858,166.0381,162.18036,109.84552,1137.28362,122.21518
1713734920002,596.32833,596.62018,101.88609,-24.00247,-3.24125,167.298,162.20375,109.87295,1137.48329,122.10599
1713734920004,596.36829,596.25613,101.96211,-23.55055,-3.33711,167.90133,162.34687,109.80504,1136.78938,122.3014
1713734920007,595.87236,595.69834,101.89836,-23.11184,-3.31167,167.1289,162.42662,109.71061,1134.78831,122.37812
1713734920010,595.47368,595.19545,101.88061,-22.30529,-3.11907,165.82612,162.87316,109.6279,1134.64418,122.51638
1713734920013,595.06836,594.84441,102.36644,-22.50029,-3.04529,167.00362,162.70911,109.57986,1134.0052,122.50645
1713734920026,594.59545,594.43281,102.89841,-22.96544,-2.9936,167.7336,161.97733,109.52694,1134.34162,122.1107
1713734920029,594.09958,594.14229,103.34087,-23.228,-3.1467,167.46062,161.71642,109.51597,1133.01923,122.09883
1713734920032,593.58255,593.80632,103.00238,-23.35072,-2.99289,166.20854,162.25695,109.45231,1130.96316,122.49079
1713734920043,593.33707,593.49592,102.8309,-23.14617,-2.72397,165.26235,162.29459,109.4212,1129.35982,122.4951
1713734920046,593.13302,593.20944,102.77059,-23.0113,-2.63493,165.92806,162.52886,109.39182,1127.8764,122.38637
1713734920050,592.86484,592.94554,102.7278,-22.92951,-2.27992,165.52479,162.60809,109.34104,1126.33679,122.26452
1713734920055,592.65643,592.71272,102.89901,-23.17389,-1.80679,166.03016,162.11048,109.29319,1126.87741,122.21396
1713734920062,592.44757,592.46294,103.13783,-23.40051,-1.43236,167.44511,161.35313,109.25361,1127.25465,121.78138
1713734920065,592.12213,592.22299,103.55767,-23.47792,-1.42271,167.40642,160.63667,109.22438,1128.11224,121.82799
1713734920068,591.87836,592.05151,103.97607,-23.56937,-1.40009,168.81088,160.1688,109.2147,1128.55465,121.93294
1713734920071,591.63249,591.83157,104.30658,-23.57752,-1.53188,169.96831,160.00827,109.21397,1128.28901,121.62809
1713734920074,591.37464,591.65312,104.64878,-23.56521,-1.51602,171.005,159.5258,109.18407,1129.02644,121.95992
1713734920077,591.17333,591.46763,104.98445,-23.49005,-1.44772,172.1984,159.14343,109.15893,1129.41996,121.95123
1713734920080,590.95162,591.31125,104.5226,-22.88971,-1.45979,170.82812,159.86125,109.13137,1127.78381,121.96479
1713734920083,590.89825,591.13059,104.10739,-22.14723,-1.48991,169.97072,160.22952,109.12346,1126.78308,122.34319
1713734920087,590.7649,590.95619,103.92154,-22.03476,-1.45153,169.38828,160.90949,109.11735,1124.6475,122.39465
1713734920090,590.70009,590.90932,104.03794,-21.79151,-1.47068,168.49339,161.42449,109.10056,1124.60594,122.39745
1713734920093,590.73874,590.89282,104.02555,-21.5405,-1.42534,169.4901,161.35091,109.09299,1124.49386,122.37843
1713734920096,590.75284,590.78214,103.79138,-21.4946,-1.53612,170.14772,161.42703,109.10555,1124.50548,122.22316
1713734920100,590.79743,590.80171,103.72517,-21.29668,-1.51297,168.91528,161.68792,109.0944,1124.04526,122.31253
1713734920103,590.77876,590.82342,103.60845,-21.10286,-1.57039,168.48145,161.71916,109.11273,1123.33786,122.5418
1713734920114,590.73029,590.84384,103.94558,-21.5403,-1.65866,169.55011,161.62736,109.13724,1122.72737,122.38534
1713734920117,590.72243,590.89943,104.3217,-21.93922,-1.58296,169.20821,160.97786,109.12224,1123.18365,122.43245
1713734920130,590.80073,590.9225,104.24911,-22.55147,-1.55849,170.46342,160.33044,109.11198,1123.58982,122.24156
1713734920133,590.79556,590.90996,104.32884,-23.0335,-1.45017,171.56391,159.53879,109.09859,1123.92728,121.85743
1713734920136,590.61733,590.84223,104.58435,-23.48883,-1.64756,171.25712,159.31019,109.09029,1124.01451,122.11821
1713734920139,590.52106,590.78888,104.80744,-23.62983,-1.62147,170.45707,159.27941,109.10105,1123.36646,122.02972
1713734920146,590.48145,590.72983,104.74174,-23.65052,-1.53632,169.9097,159.24475,109.1043,1122.27561,122.226
1713734920149,590.57409,590.69682,104.63022,-23.72218,-1.62509,170.88105,159.29378,109.15685,1120.90804,122.07443
1713734920152,590.55915,590.66947,104.37079,-23.57061,-1.57309,171.23448,158.79949,109.15454,1121.37571,121.93882
1713734920162,590.57599,590.65242,104.36578,-23.72451,-1.52293,169.93464,159.3321,109.15613,1119.60102,122.32229
1713734920166,590.70862,590.65117,103.99224,-23.53581,-1.47766,168.92047,160.34523,109.16154,1117.34097,122.4632
1713734920168,590.75726,590.64344,103.64427,-23.05156,-1.41377,167.77214,161.28289,109.16226,1115.91713,122.48789
1713734920173,590.72345,590.70288,104.00477,-23.43887,-1.45249,167.96576,160.89838,109.15366,1116.33132,122.4003
1713734920178,590.71489,590.72038,104.18371,-23.66215,-1.29438,167.19869,161.13361,109.1434,1114.66021,122.49533
1713734920182,590.79385,590.66636,104.11657,-23.48377,-1.24969,166.63779,161.59454,109.13623,1114.68544,122.50755
1713734920189,590.71779,590.67502,104.16928,-23.64254,-1.21348,166.01071,161.77056,109.13766,1114.17428,122.62219
1713734920192,590.72074,590.66142,104.06812,-23.67617,-1.18244,165.49288,162.27025,109.12957,1114.03167,122.71203
1713734920194,590.72172,590.65577,104.06209,-23.69459,-1.38818,165.00145,162.42202,109.10691,1113.83555,122.5822
1713734920197,590.70603,590.62543,103.95162,-23.67264,-1.22334,164.82439,162.01936,109.09402,1114.05809,122.51451
1713734920201,590.72868,590.62286,104.01131,-23.56149,-0.80303,165.54961,161.59967,109.09115,1114.68338,122.54053
1713734920204,590.61218,590.68504,104.40967,-23.71741,-0.88192,166.16249,161.02946,109.08988,1114.87113,122.26614
1713734920207,590.55521,590.71199,104.66653,-23.8475,-0.97713,166.51579,160.47416,109.0922,1115.29874,122.30999
1713734920209,590.49348,590.71809,105.03818,-23.86683,-1.05402,167.76759,159.98099,109.10973,1115.34458,122.37733
1713734920212,590.3745,590.76143,105.33841,-23.78551,-1.43063,167.25805,160.28301,109.15234,1113.90094,122.39546
1713734920215,590.42126,590.83885,105.26031,-23.64616,-1.48006,166.01908,160.80237,109.15572,1112.52637,122.64867
1713734920218,590.47127,590.84862,104.95725,-23.01737,-1.50037,164.87614,161.45542,109.14914,1110.88421,122.91119
1713734920221,590.48795,590.79331,104.54114,-22.37101,-1.56665,163.79726,162.28197,109.16394,1108.94504,122.89425
1713734920224,590.6223,590.74963,104.13755,-21.60102,-1.52437,162.68278,162.84811,109.15139,1107.81651,123.10783
1713734920226,590.67616,590.73788,103.80179,-21.03722,-1.45046,161.98192,162.96542,109.15257,1106.66409,123.37978
1713734920229,590.70308,590.69227,103.67503,-20.72633,-1.43798,161.13034,163.27761,109.15102,1105.29557,123.31641
1713734920232,590.79703,590.68344,103.4185,-20.11692,-1.05344,160.76449,163.30067,109.14908,1105.23205,123.27608
1713734920235,590.80719,590.69418,103.42464,-19.78972,-0.99141,162.33477,163.11187,109.17184,1105.50466,123.23159
1713734920238,590.77538,590.67768,103.40495,-19.6121,-1.04059,162.30264,162.66738,109.17499,1105.18572,123.00206
1713734920241,590.7502,590.69139,103.80228,-19.38935,-1.16122,162.41725,162.43963,109.18015,1104.5737,122.88077
1713734920244,590.75052,590.75975,104.16891,-19.43171,-1.15685,162.43963,161.78493,109.1624,1104.81561,122.86158
1713734920247,590.70868,590.72556,103.78835,-18.93394,-1.24947,161.57346,162.38875,109.17652,1103.18727,122.71176
1713734920250,590.69491,590.72712,104.19215,-19.06265,-1.30867,161.25178,162.41238,109.15736,1102.27953,122.99571
1713734920254,590.64883,590.70881,104.32496,-19.35675,-1.08307,160.82886,162.27177,109.12923,1102.68792,123.02284
1713734920260,590.78589,590.64006,104.00405,-19.33103,-0.79845,160.69562,161.92633,109.10527,1102.73286,123.0275
1713734920263,590.82611,590.59245,103.71455,-19.41457,-0.73045,161.58944,161.41838,109.09193,1103.43777,122.84371
1713734920266,590.87115,590.64078,103.82189,-19.61499,-0.68028,161.84552,160.87814,109.08894,1104.35351,122.82813
1713734920269,590.95592,590.67941,103.8604,-19.90499,-0.64223,162.37465,160.28465,109.0954,1104.81931,122.68682
1713734920272,590.83683,590.72867,104.18182,-20.35321,-0.71935,163.85233,159.56901,109.09859,1105.53796,122.42148
1713734920275,590.70017,590.73039,104.5525,-20.75398,-1.05329,164.42902,159.35228,109.09712,1105.00508,122.26495
1713734920285,590.7364,590.6819,104.46663,-21.37072,-1.07083,163.81354,159.6838,109.09313,1104.59251,122.50149
1713734920288,590.7325,590.69811,104.5398,-21.61931,-1.06554,163.39468,159.81318,109.06983,1104.64592,122.43239
1713734920291,590.69119,590.67334,104.62234,-21.81135,-0.63785,164.0748,159.52151,109.07574,1104.82937,122.09989
1713734920294,590.55477,590.68624,104.72335,-22.13192,-0.30746,164.88623,159.06407,109.07312,1105.42207,122.19875
